no,obs_code,management,name_K,name_E,watershed,river,address,long,lat
190,1022638,수자원공사,철원군(군탄교),Cheorwongun(Guntangyo),한강,한탄강,강원도 철원군 갈말읍 군탄리 산 165-3 군탄교,127.278889,38.140833
191,1022640,환경부,포천시(용담교),Pocheonsi(Naengjungri),한강,한탄강,경기도 포천시 영북면 자일리 용담교,127.271944,38.123889
192,1022642,수자원공사,포천시(대회산교),Pochenonsi(Daehoesangyo),한강,한탄강,경기도 포천시 관인면 중리 산 123-7 대회산교,127.221389,38.089167
193,1022643,수자원공사,포천시(영로대교),Pochenonsi(Yeongrodaegyo),한강,한탄강,경기도 포천시 영북면 호국로 4091번길 195 영로대교,127.205278,38.0675
194,1022644,수자원공사,연천군(한탄강댐),Yeoncheon(Hantangangdam),한강,한탄강,경기도 연천군 연천읍 현문로 508번길 140 한탄강댐,127.133056,38.063889
195,1022645,수자원공사,연천군(한여울교),Yeoncheon(Hanyeoulgyo),한강,한탄강,경기도 연천군 연천읍 청연로 394 한여울교,127.129167,38.060833
196,1022648,환경부,포천시(은현교),Pocheonsi(Eunhyungyo),한강,포천천,경기도 포천시 영중면 거사리 은현교,127.238611,38.002222
197,1022650,환경부,포천시(영평교),Pocheonsi(Yeongpyeongyo),한강,영평천,경기도 포천시 영중면 영송리 영평교,127.214444,38.010833
198,1022655,환경부,포천시(신백의교),Pocheonsi(Sinbaekuigyo),한강,영평천,경기도 포천시 창수면 고소성리 신백의교,127.142778,38.018056
199,1022662,환경부,연천군(차탄교),Yeoncheongun(Chatangyo),한강,차탄천,경기도 연천군 연천읍 차탄리 차탄교,127.071944,38.0875
200,1022666,수자원공사,연천군(고탄교),Yeoncheon(Gotangyo),한강,한탄강,경기도 연천군 전곡읍 전영로73번길 30 고탄교,127.075833,38.031111
201,1022668,환경부,동두천시(송천교),Dongducheonsi(Songcheongyo),한강,신천,경기도 동두천시 송내동 송천교,127.051389,37.880278
202,1022670,환경부,연천군(신천교),Yeoncheongun(Sincheongyo),한강,신천,경기도 연천군 청산면 대전리 신천교,127.076944,37.993056
203,1022680,환경부,연천군(사랑교),Yeoncheongun(Saranggyo),한강,한탄강,경기도 연천군 전곡읍 전곡리 사랑교,127.056389,38.009167
204,1023640,환경부,연천군(삼화교),Yeoncheongun(Samhwagyo),한강,임진강,경기도 연천군 미산면 마전리 삼화교,126.983333,38.025278
205,1023660,환경부,파주시(비룡대교),Pajusi(Biryongdaegyo),한강,임진강,경기도 파주시 적성면 가월리 비룡대교,126.919167,37.985278
206,1023662,환경부,연천군(사미천교),Yeoncheongun(Samicheongyo),한강,사미천,경기도 연천군 장남면 원당리 사미천교,126.878611,38.003333
207,1023670,환경부,파주시(통일대교),Pajusi(Tongildaegyo),한강,임진강,경기도 파주시 문산읍 마정리 통일대교,126.741667,37.904444
208,1023680,환경부,파주시(아가메교),Pajusi(Agamaegyo),한강,문산천,경기도 파주시 월롱면 능산리 아가메교,126.783889,37.821389
209,1101605,환경부,화성시(화산교),Hwaseongsi(Hwasangyo),안성천,황구지천,경기도 화성시 송산동 화산교,127.020278,37.217778
210,1101609,농어촌공사,금광,Geumgwang,안성천,조령천,경기도 안성시 금광면 금광리 175,127.33,36.996944
211,1101610,환경부,안성시(옥산대교),Anseongsi(Anseongdaegyo),안성천,안성천,경기도 안성시 도기동 옥산대교,127.250278,37.001389
212,1101615,농어촌공사,고삼,Gosam,안성천,한천,경기도 안성시 고삼면 월향리 624-1,127.273056,37.081111
213,1101620,환경부,안성시(건천리),Anseongsi(Guncheonri),안성천,안성천,경기도 안성시 공도읍 건천리 2-5,127.1825,36.973611
214,1101625,농어촌공사,이동,Idong,안성천,진위천,경기도 용인시 처인구 이동읍 어비리 1335-1,127.184444,37.110278
215,1101630,환경부,천안시(안성천교),Cheonansi(Anseongcheongyo),안성천,안성천,충청남도 천안시 서북구 성환읍 신가리 (구)안성천교,127.110833,36.970278
216,1101635,환경부,평택시(군문교),Pyeongtaeksi(Gunmoongyo),안성천,안성천,경기도 평택시 군문동 군문교,127.08,36.983611
217,1101645,환경부,오산시(탑동대교),Osansi(Tapdongdaegyo),안성천,오산천,경기도 오산시 누읍동 탑동대교,127.058056,37.133889
218,1101650,환경부,화성시(수직교),Hwaseongsi(Sujikgyo),안성천,황구지천,경기도 화성시 향남면 수직리 수직교,126.999722,37.123611
219,1101663,환경부,평택시(진위1교),Pyeongtaeksi(Jinwi1gyo),안성천,진위천,경기도 평택시 진위면 하북리 진위1교,127.052222,37.095
220,1101665,환경부,평택시(회화리),Pyeongtaeksi(Hoehwari),안성천,진위천,경기도 평택시 서탄면 회화리 388,127.028889,37.096111
221,1101670,환경부,평택시(동연교),Pyeongtaeksi(Dongyeongyo),안성천,진위천,경기도 평택시 고덕면 동청리 동연교,126.9975,37.0525
222,1101680,환경부,평택시(팽성대교),Pyeongtaeksi(Paeongseongdaegyo),안성천,안성천,경기도 평택시 팽성읍 원정리 팽성대교,127.033611,36.978056
223,1201620,환경부,강화군(강화대교),Ganghwagun(Ganghwadaegyo),한강,한강,인천광역시 강화군 강화읍 갑곶리 강화대교,126.527778,37.731667
224,1301630,환경부,양양군(용천2교),Yangyanggun(Yongcheon2gyo),양양남대천,양양남대천,강원도 양양군 서면 용천리 용천2교,128.608056,38.055556
225,1301658,환경부,양양군(양양대교),Yangyanggun(Yangyangdaegyo),양양남대천,양양남대천,강원도 양양군 양양읍 월리 양양대교,128.631667,38.075278
226,1302645,농어촌공사,오봉,Obong,강릉남대천,강릉남대천,강원도 강릉시 성산면 오봉리 산115,128.816111,37.698889
227,1302648,환경부,강릉시(회산교),Gangryungsi(Hoesangyo),강릉남대천,강릉남대천,강원도 강릉시 회산동 회산교,128.87,37.743056
228,1302665,수자원공사,동해시(원평교),Donghaesi(Wonpyunggyo),한강동해,신흥천,강원도 동해시 이로동 138 원평교,129.067222,37.489722
229,1302668,환경부,동해시(북평교),Donghaesi(Bukpyeonggyo),한강동해,전천,강원도 동해시 북평동 북평교,129.125,37.485278
230,1302670,환경부,강릉시(송림교),Gangneungsi(Songrimgyo),한강동해,연곡천,강원도 강릉시 연곡면 송림리 송림교,128.810556,37.846944
231,1303610,환경부,삼척시(남양촌교),Samcheoksi(Namyangchongyo),한강동해,가곡천,강원도 삼척시 원덕읍 기곡리 남양촌교,129.260278,37.143333
232,1303650,환경부,삼척시(상정교),Samcheoksi(Sangjeonggyo),삼척오십천,삼척오십천,강원도 삼척시 미로면 상정리 상정교,129.098611,37.382778
233,1303680,환경부,삼척시(오십천교),Samcheoksi(Osipcheongyo),삼척오십천,삼척오십천,강원도 삼척시 남양동 오십천교,129.168056,37.438056
234,2001610,환경부,태백시(문화교),Taebaeksi(Munhwagyo),낙동강,황지천,강원도 태백시 장성동 216 (문화교),129.017222,37.095833
235,2001613,수자원공사,태백시(루사교),Taebaeksi(Lusagyo),낙동강,철암천,강원도 태백시 동점동 루사교,129.044167,37.0925
236,2001615,환경부,봉화군(대현교),Bonghwagun(Daehyeongyo),낙동강,낙동강,경상북도 봉화군 석포면 석포리 699-2 (대현교),129.043889,37.064167
237,2001625,환경부,봉화군(광회교),Bonghwagun(Gwanghoegyo),낙동강,회룡천,경상북도 봉화군 소천면 분천리 1939(광회교),129.110278,36.934444
238,2001628,환경부,봉화군(분천교),Bonghwagun(BunCheongyo),낙동강,낙동강,경상북도 봉화군 소천면 분천리 1143-1(분천교),129.056667,36.930278
239,2001629,수자원공사,봉화군(현동교),Bonghwagun(Hyeondonggyo),낙동강,낙동강,경상북도 봉화군 소천면 현동리 현동교,129.011389,36.931944
240,2001630,수자원공사,봉화군(임기리),Bonghwagun(Imgiri),낙동강,낙동강,경상북도 봉화군 소천면 임기리 1504,129.001111,36.883333
241,2001655,환경부,봉화군(도천교),Bonghwagun(Docheongyo),낙동강,운곡천,경상북도 봉화군 명호면 도천리 1378 (도천교),128.901944,36.859444
242,2001658,수자원공사,봉화군(양삼교),Andongsi(Yangsamgyo),낙동강,낙동강,경상북도 봉화군 명호면 관창리 111-2 양삼교,128.885833,36.778889
243,2001680,수자원공사,안동시(안동댐방수로),Andongsi(Andongdambangsuro),낙동강,낙동강,경상북도 안동시 성곡동 산164-19,128.770833,36.583611
244,2001685,수자원공사,안동시(안동댐),Andongsi(Andongdam),낙동강,낙동강,경상북도 안동시 성곡동 산164-19,128.774444,36.582778
245,2001690,수자원공사,안동시(안동조정지댐),Andongsi(Andongjojeongjidam),낙동강,낙동강,경상북도 안동시 성곡동 산28-3,128.748611,36.566944
246,2002609,수자원공사,청송군(성덕댐),Cheongsonggun(Seongdeokdam),낙동강,보현천,경상북도 청송군 안덕면 성덕댐로 1191,128.963056,36.241944
247,2002613,수자원공사,포항시(상사4교),Pohangsi(Sangsa4gyo),낙동강,병보천,경상북도 포항시 죽장면 하사리 상사4교,129.088333,36.253889
248,2002616,수자원공사,청송군(명당리),Cheongsonggun(Myoungdangri),낙동강,보현천,경상북도 청송군 안덕면 명당리 663-1,128.956944,36.285278
249,2002620,수자원공사,영양군(양평교),Yeongyanggun(Yangpyeonggyo),낙동강,반변천,경상북도 영양군 영양읍 현2리 양평교,129.106389,36.653056
250,2002630,수자원공사,청송군(송강2교),Cheongsonggun(Songgang2gyo),낙동강,용전천,경상북도 청송군 파천면 송강리 293 송강2교,129.021389,36.483889
251,2002633,수자원공사,영양군(임천교),Yeongyanggun(Imcheongyo),낙동강,동천,경상북도 영양군 입암면 연당리 780-1 임천교,129.067222,36.614444
252,2002634,환경부,영양군(청암교),Yeongyanggun(Cheongamgyo),낙동강,반변천,경상북도 영양군 입암면 신구리 704 (청암교),129.085556,36.597222
253,2002635,수자원공사,영양군(흥구리),Yeongyanggun(Heungguri),낙동강,반변천,경상북도 영양군 입암면 흥구리 514-2,129.065833,36.545556
254,2002638,수자원공사,영양군(흥구교),Yeongyanggun(Heunggugyo),낙동강,반변천,경상북도 영양군 입암면 흥구리 흥구교,129.080556,36.551944
255,2002645,수자원공사,청송군(광덕교),Cheongsonggun(Gwangdeokgyo),낙동강,서시천,경상북도 청송군 진보면 각산리 광덕교,129.043333,36.536111
256,2002655,수자원공사,청송군(덕천교),Cheongsonggun(Deokcheongyo),낙동강,용전천,경상북도 청송군 파천면 덕천리 728-1 덕천교,129.030278,36.442778
257,2002675,수자원공사,안동시(임하댐방수로),Andongsi(Imhadambangsuro),낙동강,반변천,경상북도 안동시 임하면 천전리 1084-12,128.881111,36.538611
258,2002677,수자원공사,안동시(임하댐),Andongsi(Imhadam),낙동강,반변천,경상북도 안동시 임하면 천전리 1084-12,128.884444,36.538889
259,2002680,수자원공사,안동시(임하조정지댐),Andongsi(Imhajojeongjidam),낙동강,반변천,경상북도 안동시 임하면 천전리 1084-15,128.845278,36.536389
260,2002685,환경부,안동시(묵계교),Andongsi(Mukgyegyo),낙동강,길안천,경상북도 안동시 길안면 묵계리 1127-85 ((구)묵계교),128.910833,36.431667
261,2002686,수자원공사,안동시(신덕교),Andongsi(Sindeokgyo),낙동강,길안천,경상북도 안동시 임하면 신덕리 1298-158 신덕교,128.8375,36.519444
262,2002692,수자원공사,안동시(포진교),Andongsi(Pojingyo),낙동강,반변천,경상북도 안동시 남선면 이천리 752 포진교,128.795278,36.534722
263,2002695,환경부,안동시(대사3교),Andongsi(Daesa3gyo),낙동강,길안천,경상북도 안동시 길안면 대사리 785 (대사3교),128.959167,36.366111
264,2003610,수자원공사,안동시(안동대교),Andongsi(Andongdeagyo),낙동강,낙동강,경상북도 안동시 태화동 안동대교,128.699722,36.550278
265,2003640,환경부,안동시(운산리),Andongsi(Unsanri),낙동강,미천,경상북도 안동시 일직면 운산리 166-2,128.66,36.479444
266,2003650,수자원공사,안동시(검암교),Andongsi(Geomamgyo),낙동강,미천,경상북도 안동시 남후면 검암리 312 검암교,128.656944,36.540833
267,2003670,환경부,예천군(구담교),Yecheongun(Gudamgyo),낙동강,낙동강,경상북도 예천군 지보면 암천리 708 (구담교),128.463056,36.539444
268,2003690,환경부,의성군(풍지교),Uiseonggun(Pungjigyo),낙동강,낙동강,경상북도 의성군 다인면 용곡리 764 (풍지교),128.364444,36.529722
269,2004605,환경부,봉화군(봉화대교),Bonghwagun(Bonghwadaegyo),낙동강,내성천,경상북도 봉화군 봉화읍 내성리 506 (봉화대교),128.731944,36.8875
270,2004608,수자원공사,영주시(이산교),Yeongjusi(Isangyo),낙동강,내성천,경상북도 영주시 이산면 신암리 1436-4 이산교,128.686944,36.852778
271,2004610,수자원공사,영주시(영주유사조절지),Yeongjusi(Yeongjuyusajojeolji),낙동강,내성천,경상북도 영주시 이산면 신천리 152,128.701111,36.784722
272,2004630,수자원공사,영주시(영주댐),Yeongjusi(YeongjuDam),낙동강,내성천,경상북도 영주시 평은면 용혈리 산 180-1,128.656389,36.721667
273,2004632,수자원공사,영주시(용혈리),Yeongjusi(Yonghyeolri),낙동강,내성천,경상북도 영주시 평은면 용혈리 1184-1 미림교,128.645,36.718056
274,2004635,환경부,영주시(월호교),Yeongjusi(Wolhogyo),낙동강,서천,경상북도 영주시 문수면 적동리 738 (월호교),128.621111,36.763056
275,2004640,환경부,영주시(석탑교),Yeongjusi(Seoktapgyo),낙동강,내성천,경상북도 영주시 문수면 조제리 1136 (석탑교),128.600833,36.715
276,2004650,환경부,예천군(미호교),Yecheongun(Mihogyo),낙동강,내성천,경상북도 예천군 보문면 미호리 401 (미호교),128.518056,36.669444
277,2004655,환경부,예천군(고평교),Yecheongun(Gopyeonggyo),낙동강,내성천,경상북도 예천군 호명면 월포리 624 (고평교),128.4875,36.619167
278,2004668,환경부,예천군(신예천교),Yecheongun(Sinyecheongyo),낙동강,한천,경상북도 예천군 예천읍 남본리 310-1 (신예천교),128.448611,36.650278
279,2004675,환경부,예천군(신음리),Yecheongun(Sineumri),낙동강,내성천,경상북도 예천군 개포면 신음리 545,128.348333,36.584167
280,2004680,환경부,예천군(회룡교),Yecheongun(Hoeryonggyo),낙동강,내성천,경상북도 예천군 용궁면 대은리 950 (회룡교),128.319444,36.586111
281,2004695,환경부,예천군(산양교),Yecheongun(Sannyanggyo),낙동강,금천,경상북도 예천군 용궁면 읍부리 508 (산양교),128.260833,36.611389
282,2005640,환경부,문경시(갈마교),Mungyeongsi(Galmagyo),낙동강,영강,경상북도 문경시 가은읍 갈전리 1014-1 (갈마교),128.086389,36.638889
283,2005650,환경부,문경시(불정동),Mungyeongsi(Buljeongdong),낙동강,영강,경상북도 문경시 호계면 견탄리 577-3 (불정교),128.148611,36.645833
284,2005660,환경부,문경시(김용리),Mungyeongsi(Gimyongri),낙동강,영강,경상북도 문경시 영순면 김용리 259-2,128.216667,36.589167
285,2005670,수자원공사,상주시(상우교),Sangjusi(Sangwugyo),낙동강,이안천,경상북도 상주시 외서면 우산리 상우교,128.064722,36.47
286,2005680,환경부,상주시(이안교),Sangjusi(Iangyo),낙동강,이안천,경상북도 상주시 이안면 이안리 493-1 (이안교),128.158889,36.543889
287,2006625,환경부,상주시(병성교),Sangjusi(Byeongseonggyo),낙동강,병성천,경상북도 상주시 병성동 805 (병성교),128.221389,36.435556
288,2006630,환경부,상주시(소천2교),Sangjusi(Socheon2gyo),낙동강,병성천,경상북도 상주시 가장동 637-1 (소천2교),128.147778,36.375278
289,2006665,환경부,상주시(후천교),Sangjusi(Hucheongyo),낙동강,북천,경상북도 상주시 계산동 523 (후천교),128.158611,36.428056
290,2006675,환경부,상주시(화계교),Sangjusi(Hwagyegyo),낙동강,병성천,경상북도 상주시 성동동 646 (화계교),128.183056,36.418611
291,2007620,환경부,문경시(말응리),Mungyeongsi(Mareungri),낙동강,낙동강,경상북도 문경시 영순면 말응리 산93,128.261389,36.5425
292,2007640,환경부,문경시(이목리),Mungyeongsi(Imokri),낙동강,낙동강,경상북도 문경시 영순면 이목리 산80,128.291944,36.568611
293,2007660,환경부,예천군(상풍교),Yecheongun(Sangpunggyo),낙동강,낙동강,경상북도 예천군 풍양면 효갈리1083-1 (상풍교),128.268611,36.498611
294,2007680,환경부,상주시(상주보상),Sangjusi(SangjuboUP),낙동강,낙동강,경상북도 상주시 중동면 오상리 782-3,128.251667,36.432222
295,2007682,환경부,상주시(상주보하),Sangjusi(SangjuboDN),낙동강,낙동강,경상북도 상주시 도남동 810-1,128.242778,36.435
296,2007686,환경부,상주시(강창교),Sangjusi(Gangchanggyo),낙동강,낙동강,경상북도 상주시 낙동면 신상리 산 18-1 (강창교),128.244444,36.409722
297,2008603,수자원공사,군위군(군위댐),Gunwigun(Gunwidam),낙동강,위천,경상북도 군위군 고로면 학성리 407,128.794167,36.120556
298,2008605,수자원공사,군위군(동곡교),Gunwigun(Dongkokgyo),낙동강,위천,경상북도 군위군 고로면 양지리 동곡교,128.821944,36.161111
299,2008621,수자원공사,군위군(화수교),Gunwigun(Hwasugyo),낙동강,위천,경상북도 군위군 고로면 화수리 화수교,128.754167,36.126111
300,2008628,환경부,의성군(구미교),Uiseonggun(Gumigyo),낙동강,남대천,경상북도 의성군 봉양면 구미리 475-2 (구미교),128.6,36.306111
301,2008630,환경부,군위군(미성교),Gunwigun(Miseonggyo),낙동강,위천,경상북도 군위군 우보면 이화리 575-9 (미성교),128.672222,36.181667
302,2008631,환경부,의성군(덕은교),Uiseonggun(Deokeungyo),낙동강,쌍계천,경상북도 의성군 봉양면 구산리 1645-220 (덕은교),128.608889,36.29
303,2008632,환경부,의성군(비안교),Uiseonggun(Biangyo),낙동강,위천,경상북도 의성군 비안면 서부리 773 (비안교),128.488333,36.335278
304,2008633,환경부,의성군(장송교),Uiseonggun(Jangsonggyo),낙동강,위천,경상북도 의성군 비안면 장춘리 111-1 (장송교),128.520833,36.327778
305,2008635,환경부,군위군(병수리),Gunwigun(Byeongsuri),낙동강,위천,경상북도 군위군 효령면 병수리 703,128.585556,36.176944
306,2008645,환경부,군위군(효령교),Gunwigun(Hyoryeonggyo),낙동강,남천,경상북도 군위군 효령면 중구리 725-1 (효령교),128.583889,36.155556
307,2008650,환경부,군위군(무성리),Gunwigun(Museongri),낙동강,위천,경상북도 군위군 군위읍 무성리 821-2,128.564167,36.193889
308,2008665,환경부,의성군(동부교),Uiseonggun(Dongbugyo),낙동강,위천,경상북도 의성군 비안면 장춘리 965-1(동부교),128.499722,36.324444
309,2008690,환경부,의성군(위중리),Uiseonggun(Wijungri),낙동강,위천,경상북도 의성군 단밀면 위중리 681-1,128.396944,36.359722
310,2009618,환경부,의성군(낙단보상),Uiseonggun(NakdanboUP),낙동강,낙동강,경상북도 의성군 단밀면 생송리 1668-131,128.308611,36.359722
311,2009620,환경부,의성군(낙단교),Uiseonggun(Nakdangyo),낙동강,낙동강,경상북도 의성군 단밀면 낙정리 806 (낙단교),128.301111,36.3575
312,2009670,환경부,구미시(일선교),Gumisi(Ilseongyo),낙동강,낙동강,경상북도 구미시 도개면 신림리 775 (일선교),128.342778,36.273056
313,2009680,환경부,구미시(구미보상),Gumisi(GumiboUP),낙동강,낙동강,경상북도 구미시 선산읍 독동리 산98,128.341944,36.237778
314,2009682,환경부,구미시(구미보하),Gumisi(GumiboDN),낙동강,낙동강,경상북도 구미시 해평면 낙산리 387-12,128.348056,36.236667
315,2010620,수자원공사,김천시(지좌리),Gimcheonsi(Jijwari),낙동강,부항천,경상북도 김천시 부항면 지좌리 470-2,127.968333,35.981944
316,2010623,수자원공사,김천시(도곡리),Gimcheonsi (Dogokri),낙동강,부항천,경상북도 김천시 지례면 도곡리 531,128.013889,35.9775
317,2010625,수자원공사,김천시(김천부항댐),Gimcheonsi(Gimcheonbuhangdam),낙동강,부항천,경상북도 김천시 부항면 유촌리 산44-9,128.004444,35.9825
318,2010630,수자원공사,김천시(교리),Gimcheonsi(Gyori),낙동강,감천,경상북도 김천시 지례면 교리 504-57,128.032222,35.988333
319,2010635,환경부,김천시(지품교),Gimcheonsi(Jipumgyo),낙동강,감천,경상북도 김천시 구성면 상원리 234-21 (지품교),128.041111,36.025556
320,2010650,환경부,김천시(김천교),Gimcheonsi(Gimcheongyo),낙동강,감천,경상북도 김천시 지좌동 1046-1 (김천교),128.130556,36.119167
321,2010660,환경부,김천시(대동교),Gimcheonsi(Daedonggyo),낙동강,감천,경상북도 김천시 개령면 서부리 669-1 (대동교),128.193056,36.163611
322,2010690,환경부,구미시(선주교),Gumisi(Seonjugyo),낙동강,감천,경상북도 구미시 선산읍 화조리 581-6 (선주교),128.308889,36.228056
323,2011625,환경부,구미시(양포교),Gumisi(Yangpogyo),낙동강,한천,경상북도 구미시 구포동 1075(양포교),128.428889,36.136111
324,2011640,환경부,구미시(구미대교),Gumisi(Gumidaegyo),낙동강,낙동강,경상북도 구미시 임수동 550-1 (구미대교),128.396667,36.110833
325,2011648,환경부,칠곡군(칠곡보상),Chilgokgun(ChilgokboUP),낙동강,낙동강,경상북도 칠곡군 약목면 관호리 산 5,128.396111,36.0175
326,2011649,환경부,칠곡군(칠곡보하),Chilgokgun(ChilgokboDN),낙동강,낙동강,경상북도 칠곡군 약목면 관호리 458-35,128.395,36.013889
327,2011650,환경부,칠곡군(호국의다리),Chilgokgun(Hogukeuidari),낙동강,낙동강,경상북도 칠곡군 왜관읍 석전리 872 (호국의다리),128.394167,36.000278
328,2011660,환경부,성주군(성주대교),Seongjugun(Seongjudaegyo),낙동강,낙동강,경상북도 성주군 선남면 선원리 5-3 (성주대교),128.390278,35.881111
329,2011665,환경부,성주군(도성교),Seongjugun(Doseonggyo),낙동강,백천,경상북도 성주군 선남면 도성리 651-5 (도성교),128.365833,35.879444
330,2011696,환경부,대구시(강정고령보하),Daegusi(GangjungGoryeongboDN),낙동강,낙동강,대구광역시 달성군 다사읍 죽곡리 806,128.465833,35.84
331,2012605,수자원공사,포항시(논골교),Pohangsi(Nongolgyo),낙동강,자호천,경상북도 포항시 북구 죽장면 지동리 논골교,129.08,36.133889
332,2012607,수자원공사,영천시(굼이교),Yeongcheonsi(Gumyigyo),낙동강,고현천,경상북도 영천시 화북면 하송리 595 굼이교,128.922778,36.149444
333,2012610,수자원공사,영천시(보현산댐),Yeongcheonsi(Bohyeonsandam),낙동강,고현천,경상북도 영천시 화북면 입석리 산2-1,128.949167,36.125833
334,2012612,수자원공사,영천시(자천교),Yeongcheonsi(Jacheongyo),낙동강,고현천,경상북도 영천시 화북면 자천리 자천교,128.919444,36.106944
335,2012615,수자원공사,영천시(영천댐),Yeongcheonsi(Youngcheondam),낙동강,자호천,경상북도 영천시 자양면 성곡리 113-2,129.012778,36.064722
336,2012625,환경부,영천시(단포교),Yeongcheonsi(Danpogyo),낙동강,자호천,경상북도 영천시 고경면 단포리 407-144 (단포교),128.968333,35.978611
337,2012628,환경부,영천시(영동교),Yeongcheonsi(Yeongdonggyo),낙동강,금호강,경상북도 영천시 완산동 1269-1 (영동교),128.938333,35.968889
338,2012632,환경부,영천시(영양교),Yeongcheonsi(Yeongyanggyo),낙동강,신령천,경상북도 영천시 쌍계동 504-1 (영양교),128.9175,35.961667
339,2012640,환경부,영천시(금창교),Yeongcheonsi(Geumchanggyo),낙동강,금호강,경상북도 영천시 금호읍 교대리 661 (금창교),128.875556,35.930556
340,2012645,환경부,봉화군(풍호리),Bonghwagun(Punghori),낙동강,낙동강,경상북도 봉화군 명호면 풍호리 산174,128.888889,36.846111
341,2012648,환경부,경산시(압량교),Gyeongsansi(Amnyanggyo),낙동강,오목천,경상북도 경산시 압량면 부적리 698 (압량교),128.766389,35.852222
342,2012650,환경부,경산시(환상리),Gyeongsansi(Hwansangri),낙동강,금호강,경상북도 경산시 하양읍 환상리 768-1 (금호3교 하류),128.779167,35.878056
343,2012652,환경부,대구시(성동교),Daegusi(Seongdonggyo),낙동강,남천,대구광역시 수성구 성동 566-1 (성동교),128.723333,35.851944
344,2012653,환경부,대구시(안심교),Daegusi(Ansimgyo),낙동강,금호강,대구광역시 동구 동호동 340-1 (안심교),128.715278,35.861667
345,2012660,환경부,대구시(신암동),Daegusi(Sinamdong),낙동강,금호강,대구광역시 동구 불로동 1107-1 (보성2차APT앞),128.634444,35.891667
346,2012665,환경부,대구시(동화교),Daegusi(Donghwagyo),낙동강,동화천,대구광역시 북구 서변동 1630-1 (동화교),128.600278,35.916389
347,2012666,환경부,대구시(노곡교),Daegusi(Nogockgyo),낙동강,금호강,대구광역시 북구 노곡동 889-2 (노곡교),128.564722,35.901944
348,2012670,환경부,대구시(산격대교),Daegusi(Sangyeokdaegyo),낙동강,금호강,대구광역시 북구 서변동 1630-1 (산격대교),128.6,35.908889
349,2012690,환경부,대구시(성북교),Daegusi(Seongbukgyo),낙동강,신천,대구광역시 북구 산격동 1519-1 (성북교),128.593056,35.893056
350,2012695,환경부,대구시(강창교),Daegusi(Gangchanggyo),낙동강,금호강,대구광역시 달서구 파호동 460 (강창교),128.471667,35.853333
351,2012696,환경부,대구시(매곡리),Daegusi(Maegokri),낙동강,낙동강,대구광역시 달성군 다사읍 매곡리 1171 (강정취수장 ?,128.446111,35.849444
352,2013611,농어촌공사,성주,Seongju,낙동강,대가천,경상북도 성주군 금수면 봉두리 101-2,128.150833,35.911389
353,2013615,환경부,성주군(가천교),Seongjugun(Gacheongyo),낙동강,대가천,경상북도 성주군 가천면 창천리 1242-1 (가천교),128.173056,35.880833
354,2013620,환경부,성주군(화죽교),Seongjugun(Hwajukgyo),낙동강,화죽천,경상북도 성주군 수륜면 수성리 341-5 (화죽교),128.179444,35.873056
355,2013630,환경부,합천군(구정리),Hapcheongun(Gujeongri),낙동강,가야천,경상남도 합천군 야로면 구정리 269-1,128.17,35.707222
356,2013640,환경부,고령군(귀원교),Goryeonggun(Gwiwongyo),낙동강,안림천,경상북도 고령군 쌍림면 매촌리 463-1 (귀원교),128.239167,35.675833
357,2013650,환경부,고령군(회천교),Goryeonggun(Hoecheongyo),낙동강,회천,경상북도 고령군 고령읍 장기리 331 (회천교),128.277778,35.729167
358,2013685,환경부,고령군(사촌리),Goryeonggun(Sachonri),낙동강,회천,경상북도 고령군 우곡면 사촌리 899-1,128.321667,35.700556
359,2013690,환경부,고령군(도진교),Goryeonggun(Dojingyo),낙동강,회천,경상북도 고령군 우곡면 야정리 971 (도진교),128.337778,35.679167
360,2014620,환경부,대구시(사문진교),Daegusi(Samunjingyo),낙동강,낙동강,대구광역시 달성군 화원읍 성산리 744-11 (사문진교),128.474167,35.812222
361,2014640,환경부,고령군(고령교),Goryeonggun(Goryeonggyo),낙동강,낙동강,경상북도 고령군 성산면 삼대리 112-3 (고령교),128.386944,35.752778
362,2014650,환경부,대구시(달성보상),Daegusi(DalsungboUP),낙동강,낙동강,경상북도 고령군 성산면 오곡리 56-3번지,128.403056,35.739444
363,2014651,환경부,고령군(달성보하),Goryeonggun(DalsungboDN),낙동강,낙동강,경상북도 고령군 개진면 인안리 18-1번지,128.416944,35.730278
364,2014660,환경부,대구시(성하리),Daegusi(Seonghari),낙동강,낙동강,대구광역시 달성군 현풍면 성하리 274 (현풍휴게소뒤),128.434167,35.702778
365,2014680,환경부,대구시(내리),Daegusi(Naeri),낙동강,낙동강,대구광역시 달성군 구지면 내리 774-5,128.403056,35.633611
366,2014690,환경부,합천군(율지교),Hapcheongun(Yuljigyo),낙동강,낙동강,경상남도 합천군 덕곡면 율지리 1 (율지교),128.358056,35.6125
367,2014697,환경부,합천군(합천창녕보상),Hapcheongun(HapcheonchangnyeongboUP),낙동강,낙동강,경상남도 창녕군 이방면 장천리 1065,128.360278,35.595
368,2014699,환경부,합천군(합천창녕보하),Hapcheongun(HapcheonchangnyeongboDN),낙동강,낙동강,경상남도 합천군 청덕면 삼학리 199-1,128.354722,35.588056
369,2015620,수자원공사,거창군(의동교),Geochanggun(Uidonggyo),낙동강,황강,경상남도 거창군 거창읍 서변리 의동교,127.925278,35.715
